B11,B12,B2,B3,B4,B5,B6,B8,BSI,BSI_Mean,Clay_Ratio,Iron_Ratio,MNDWI,MNDWI_Variance,NDTI,NDVI,NDVI_Entropy,NDVI_Variance,NDWI,date,cloud_cover,lat,lon
282.0,199.0,1542.0,1634.0,1600.0,1611.0,1201.0,1062.0,-0.16094516217708588,-0.14977426826953888,1.4170854271356783,1.0376134889753568,0.705636739730835,6.038657970700949e-06,0.17255717255717257,-0.20210367441177368,0.6869615912437439,3.396285732915061e-05,0.21216617210682492,2025-12-17 05:01:27,0.691436,25.372915199955887,87.58124862523275
1848.0,1279.0,1300.0,1468.0,1288.0,1653.0,2366.0,2488.0,-0.09416522085666656,-0.10646453499794006,1.4448788115715403,0.9907692307692307,-0.11459589749574661,5.361905895709704e-05,0.18196354333226736,0.31779661774635315,1.8891592025756836,0.0006047427972934141,-0.25783619817997977,2025-12-17 05:01:27,0.691436,25.372915199955887,87.59023177807394
2373.0,1938.0,1466.0,1634.0,1626.0,1968.0,2179.0,2328.0,0.026305658742785454,0.02970544435083866,1.2244582043343653,1.1091405184174625,-0.18442724645137787,0.0002946602205495376,0.10090466249130133,0.17754173278808594,1.6769877672195435,0.00048711493603399865,-0.1751640585562847,2025-12-17 05:01:27,0.691436,25.372915199955887,87.59921493091514
408.0,273.0,1502.0,1610.0,1504.0,1480.0,1143.0,1038.0,-0.14106020331382751,-0.12283533066511154,1.4945054945054945,1.0013315579227697,0.5956392288208008,0.0005049968289052328,0.19823788546255505,-0.18332022428512573,1.2730283737182617,7.919366308067271e-05,0.21601208459214502,2025-12-17 05:01:27,0.691436,25.372915199955887,87.60819808375633
1962.0,1430.0,1058.0,1192.0,1090.0,1500.0,1975.0,1992.0,0.0003277614014223218,-0.017094803974032402,1.372027972027972,1.0302457466918715,-0.24413442611694336,0.0006213369177919321,0.15683962264150944,0.29266709089279175,2.1972246170043945,0.0017481741208671903,-0.25125628140703515,2025-12-17 05:01:27,0.691436,25.372915199955887,87.67108015364471
2223.0,1845.0,678.0,904.0,1194.0,1449.0,1586.0,1712.0,0.17685551941394806,0.16200502216815948,1.2048780487804878,1.761061946902655,-0.4218100309371948,0.0005767288646421065,0.09292035398230089,0.17825189232826233,1.6769877672195435,0.005730033101215337,-0.308868501529052,2025-12-04 05:01:46,0.091969,25.372915199955887,87.6800633064859
121.0,101.0,596.0,866.0,668.0,650.0,313.0,259.0,-0.040145985782146454,-0.02647697553038597,1.198019801980198,1.1208053691275168,0.7548125386238098,0.00010201518865413404,0.09009009009009009,-0.4412081837654114,1.6769877672195435,0.0007985888403513207,0.5395555555555556,2025-12-04 04:51:30,0.07536,25.372915199955887,87.68904645932709
452.0,252.0,657.0,730.0,602.0,745.0,749.0,450.0,-0.024525683373212814,-0.12150203436613083,1.7936507936507937,0.9162861491628614,0.23519457876682281,0.006841733278723012,0.2840909090909091,-0.1444866955280304,2.1972246170043945,0.03780602990373493,0.23728813559322035,2025-12-04 04:51:30,0.07536,25.372915199955887,87.69802961216828
1650.0,927.0,395.0,612.0,490.0,901.0,1793.0,2210.0,-0.09799788892269135,-0.11101938039064407,1.779935275080906,1.240506329113924,-0.45888593792915344,0.0020826710582544125,0.28055878928987193,0.6370370388031006,2.043191909790039,0.006955934718700707,-0.5662650602409639,2025-12-04 04:51:30,0.07536,25.372915199955887,87.70701276500948
2230.0,1559.0,530.0,680.0,706.0,1269.0,2245.0,2520.0,-0.019044436514377594,-0.0654645711183548,1.4304041051956382,1.3320754716981131,-0.5326460599899292,0.0012653450731422804,0.17709158089205596,0.56230628490448,2.043191909790039,0.007112529652498287,-0.575,2025-12-04 04:51:30,0.07536,25.372915199955887,87.75192852921546
