id,shap_B11,shap_B12,shap_B2,shap_B3,shap_B4,shap_B5,shap_B6,shap_B8,shap_BSI,shap_BSI_Mean,shap_Clay_Ratio,shap_Iron_Ratio,shap_MNDWI,shap_MNDWI_Variance,shap_NDTI,shap_NDVI,shap_NDVI_Entropy,shap_NDVI_Variance,shap_NDWI,shap_dist_to_road_km
1765,-0.39893195,-0.19193901,0.09443265,0.06787899,0.15513958,-0.06201943,-0.33732262,-0.68247783,-0.35046467,-0.17467593,-1.1393274,-0.27116078,0.07530768,-0.09616087,-0.3803589,-0.79163325,-0.026165385,-0.27924922,-0.7724418,-0.22704889
1766,-0.42738304,-0.36572492,0.16487151,0.06025601,0.19279821,-0.06669359,-0.38901687,-0.43597874,-0.06357519,0.25106186,-1.1075113,-0.34013957,0.08945145,-0.40794715,-0.4084821,-0.908077,0.027339347,-0.009198768,-0.70619446,-0.25667998
1767,-0.3547568,-0.34202424,0.063694105,0.15761617,0.01470148,-0.034439564,-0.27261204,-0.6040107,-0.07756671,0.100982405,-1.0350357,-0.46196896,0.10349193,-0.21811174,-0.41117758,-0.8541399,0.2289227,0.3386497,-0.66537416,-0.29405424
1768,0.1870983,0.24698786,0.07337122,0.6380397,0.10500969,-0.0052381735,0.3317281,0.30677405,-0.06138072,-0.0671886,-0.12581679,-0.15976821,-0.014669942,-0.1253396,0.0148276305,0.7141958,0.22470444,0.27160335,0.48747763,-1.0658398
1769,-0.4791117,-0.3674794,0.11792502,0.072462454,0.120101795,-0.04368766,-0.30281642,0.024321908,0.059491217,-0.02301812,-0.65074366,0.015209129,0.1237552,-0.021708064,-0.3597627,-0.87229294,0.23106472,0.3625374,0.05636027,-0.3382719
1770,-0.49830613,-0.1805496,0.20533217,0.09692526,0.059862465,-0.03868453,-0.3765292,0.18913057,-0.03367208,0.0032696612,-0.6200919,-0.4765023,0.16620311,-0.2655439,-0.3897088,-0.9400273,0.0072213965,0.3453514,-0.06692815,-0.2922526
1771,-0.4116394,-0.38725227,0.11129701,0.07741141,0.13720949,-0.25998974,-0.56365085,0.31600213,-0.047971472,-0.078086436,-0.2807027,0.42080992,0.22904427,-0.40111995,-0.100489154,-1.4466562,-0.2570699,-0.22710563,-0.019546812,-0.31934163
1772,-0.34538075,-0.34828722,0.100024045,0.0662942,0.04192116,-0.22396234,-0.2502226,-0.5952219,-0.40946665,0.109119095,-1.1572251,0.31230122,-0.06394415,-0.39674065,-0.3965747,-0.8498343,0.24669299,0.32498607,-0.7949779,-0.31114823
1773,-0.46193427,-0.15751061,0.09459252,-0.50992846,0.15658055,-0.08022137,-0.36252737,0.40911564,-0.34883985,0.03527298,-1.1677724,0.26527524,0.11446117,-0.41600287,-0.3570675,-0.76357937,-0.2537013,-0.00049869623,-0.57708,0.8881709
1774,-0.37942582,-0.35800567,-0.017241238,0.09269687,0.0777189,-0.22549944,-0.32829142,-0.40436706,-0.08008325,0.10776325,-1.1806982,0.34350532,0.19922431,-0.42160726,-0.42514804,-0.8002807,0.24089114,0.13989665,-0.6805367,-0.26505983
1775,-0.39768466,-0.11652679,-0.2301825,-1.2347512,0.040139876,-0.13282306,-0.4354276,-0.44949841,0.0018780918,0.28907084,-1.1354815,0.30945277,-0.33442587,-0.3386583,-0.3857918,-0.76674676,0.2222426,-0.30570915,-0.7997847,-0.2835493
1776,-0.34973896,-0.37497988,0.06866324,0.09615814,0.021424517,0.080387935,-0.3243241,-0.5324059,-0.10422377,0.22626476,-1.1651187,0.24969004,0.08429179,-0.037580326,-0.44286725,-0.7767244,0.026331903,-0.2242456,-0.76492715,-0.27486768
1777,-0.3553363,-0.3753978,0.03777064,0.10236985,0.017496744,-0.074939124,-0.46439856,-0.2259055,-0.41432914,0.018188179,-0.18887596,-0.04446303,0.21614017,0.04102995,-0.0692841,-0.8468842,0.11112513,-0.26182508,-0.21889482,-0.34564024
1778,-0.43323946,-0.16750765,0.10974593,0.060858637,0.11616492,-0.1906643,-0.4254181,0.057765815,-0.047711473,0.12786476,-1.1956842,0.32222915,0.20008212,-0.39637962,-0.42450705,-0.835036,0.017965019,-0.25051555,-0.63836235,-0.27140042
1779,-0.44438645,-0.16187759,0.1874136,0.05968737,0.08300878,-0.06447367,-0.34276524,0.4022505,-0.42493328,-0.01224274,-1.2590659,0.35528338,0.18001698,-0.5024649,-0.3713166,-0.95720917,-0.2083695,-0.2109962,-0.17991515,0.3381709
1780,-0.41206703,-0.3625541,0.19192861,0.1934289,0.013693348,-0.07444151,-0.46255133,0.054879565,-0.48691213,0.042339206,-1.2121277,0.02456027,0.16987242,-0.24358071,-0.4299343,-0.9241346,0.26421013,-0.123532146,0.026775029,-0.09422527
1781,-0.10837388,0.052123755,0.15210542,0.19406176,0.06561227,0.014236201,-0.32819366,0.10233838,-0.44658917,0.04248952,-1.2784027,-0.4174615,0.035390228,-0.076641515,-0.37994173,0.19865446,0.2225646,0.22663803,-0.070536345,0.29545563
1782,-0.3721098,-0.14793693,-0.22538301,-1.030599,0.18334277,-0.07586506,-0.26325443,-0.59777325,-0.1814974,0.15200536,-1.111732,0.31690854,-0.3242517,-0.15958413,-0.37709895,-0.7854625,0.21087244,-0.23486112,-0.7689034,-0.26772216
1783,0.39234236,0.30812857,0.15203568,0.76847875,-0.1854408,-0.13574107,0.31010026,0.4370712,0.0077045877,0.11936159,-1.3155644,-0.3168364,0.12439263,0.23768109,-0.43159935,0.76208884,-0.19051749,0.03229829,0.57927775,1.5485551
1784,-0.19236714,-0.35829258,0.1887145,0.086869396,0.0093796775,-0.24025035,-0.47503883,-0.2617667,-0.48974207,0.060344696,-1.2056314,0.25404954,-0.06104838,0.0026346827,-0.38756248,-0.75601023,0.25458217,0.43244165,-0.7050078,-0.16950703
1785,-0.41328916,-0.36973372,0.08082272,-0.06692289,0.07180032,-0.08225372,-0.50073236,-0.006232809,-0.060041983,0.031346872,-1.1128013,0.2586801,-0.06648379,-0.2632752,-0.37414286,-0.82990664,0.23751527,0.32861856,-0.7421376,-0.30778387
1786,-0.31097755,-0.3345504,0.1305007,0.017912982,0.16605341,-0.22583903,-0.3245879,-0.6733194,-0.34510535,-0.08978482,-1.0381453,-0.41128775,-0.030749237,-0.4466095,-0.35577768,-0.7970216,-0.14590193,-0.274964,-0.7286315,-0.21651636
1787,-0.4124951,-0.19003017,0.02934802,-0.51689994,0.16339879,-0.03902051,-0.31137007,-0.636142,-0.31542155,-0.13389869,-1.1291059,-0.3245103,-0.11020122,-0.2247032,-0.35829565,-0.7421934,0.0044949134,-0.34332824,-0.71215856,-0.21275778
1788,-0.3291578,-0.2714283,0.03180076,0.104804896,0.019692235,-0.03474613,-0.255433,-0.4132292,-0.48955083,0.10963578,0.04079244,-0.034651585,-0.109299146,0.11103992,0.04461935,-0.74575573,0.23467226,0.38056618,-0.5761343,-0.35834134
1789,-0.35370353,-0.3728254,0.061554212,0.07817445,0.087122336,-0.060886152,-0.32878223,-0.7091451,-0.059707325,0.24716358,-0.24775757,-0.4650519,0.060684547,-0.4420293,-0.18728013,-0.8106167,0.24913068,0.36045587,-0.7009461,-0.33593035
1790,-0.18789451,0.16162865,-0.27777508,0.7322837,-0.20331053,0.16042297,-0.33489445,-0.7355116,0.053926703,0.033776484,0.77711594,-0.55628145,0.1916843,0.12699705,0.2811439,0.5435872,-0.21098581,-0.36335096,-0.062288135,-0.8062359
1791,-0.27126253,-0.42034107,-0.053639527,0.40471065,0.16200231,-0.061966807,-0.54172623,0.090686195,-0.48595622,-0.010289075,0.10782556,-0.57728565,0.19403978,-0.1878746,0.043670006,-1.0886165,0.23315203,0.38536412,0.01707526,1.5164785
1792,-0.35295188,-0.2664666,-0.046553742,0.09816856,-0.14830835,-0.009639542,-0.3690875,-0.42755857,-0.068333685,0.019447144,0.008713599,0.24270709,-0.10631877,-0.15961084,-0.0014029173,-1.0999379,-0.027766623,-0.34039018,-0.3953381,-0.44990274
1793,-0.3578745,-0.42448676,-0.00927737,0.45874104,0.020045623,-0.03274241,-0.59484947,-0.03496025,-0.4759453,-0.023670519,-0.02628178,-0.59534234,0.1811922,-0.52055126,-0.022311013,-1.2625113,-0.013218888,-0.052112803,-0.118151665,-0.31552514
1794,-0.32205778,-0.29009354,-0.16355367,0.037627578,0.099988535,0.046783265,-0.27719256,-0.6828414,-0.39383584,-0.17375036,-1.1795425,0.33994418,0.10057717,0.025150213,-0.36743623,-0.65816176,-0.23698166,-0.34724826,-0.7038631,-0.83656037
1795,-0.17118873,0.1574183,-0.28665915,0.7116252,-0.21763639,0.1461889,-0.33923256,-0.72517663,0.05376092,0.03190121,0.7468009,-0.4328426,0.16691388,0.052567333,0.2764332,0.3897698,-0.15167204,-0.3166704,-0.049633272,-1.7872404
1796,-0.28812757,-0.06966776,0.00499821,0.35544068,-0.15818569,0.1096032,-0.40962186,0.0064343675,0.025037754,-0.01193768,0.034891322,0.43677002,0.21242979,-0.4817195,-0.008462889,-1.1178867,-0.21313605,-0.48050222,-0.035729535,-1.4656415
1797,-0.34295693,-0.36158442,0.06629794,0.07145281,0.037874594,-0.22024222,-0.5344134,0.04566323,0.054382663,0.05517777,-0.20199786,0.41978526,0.22736824,-0.40139914,-0.07754089,-0.7462109,0.013147082,0.19996871,-0.1370924,-1.2285634
1798,-0.3705811,-0.36574516,0.04395005,0.15665787,0.002521731,-0.012829387,-0.45125118,0.013458662,-0.4465452,0.06327906,-0.28812745,0.27847028,0.17525993,-0.05317169,-0.14612885,-0.8215392,0.029358461,-0.4135982,-0.039468523,-1.3094574
1799,-0.41769192,-0.3641474,0.087528676,0.02638968,0.1005712,-0.08248743,-0.29455945,-0.62694097,-0.23967543,0.24983697,-1.1686063,0.24086066,0.0817802,-0.4077806,-0.417805,-0.86961967,-0.0039239572,-0.063150026,-0.80894464,-0.26911584
1800,-0.40306607,-0.16786385,-0.19996375,-0.29593143,0.11764316,-0.05379498,-0.24906981,-0.56857604,-0.08478975,0.24908455,-1.1530677,0.3218935,-0.088414244,0.11416506,-0.38323477,-0.75165135,-0.019437313,0.2694258,-0.7456673,-0.29228148
1801,-0.4995219,-0.39487976,0.15258698,0.078668006,0.101290524,-0.06889166,-0.4760607,0.054894306,-0.053475913,0.25622135,-1.1491673,-0.41680658,0.15100004,-0.051798783,-0.40398434,-0.84267175,0.0073634116,-0.029327199,-0.42901415,-0.24694557
1802,-0.3770255,-0.123401634,-0.20249386,-0.50542104,0.036334354,-0.07704164,-0.27498588,-0.610449,-0.34023392,-0.1221508,-1.1410109,0.31279397,-0.1292434,-0.23333964,-0.35808054,-0.6827054,-0.19298539,0.10584971,-0.73298055,-0.22034727
1803,-0.32988495,-0.33627698,-0.20548096,-1.2386935,0.15486269,-0.10803174,-0.5096312,0.07235119,-0.041774854,-0.20517373,-1.1753801,0.31228322,-0.40885952,-0.28435114,-0.38461176,-0.812477,-0.01576193,-0.06577678,-0.794682,-0.37162623
1804,-0.37839752,-0.40355125,0.18087333,-0.5407036,0.08056049,-0.06364992,-0.34757942,0.35909456,-0.053232364,-0.12518354,0.12787358,0.39144564,-0.08050571,-0.16589616,0.044438533,-1.089201,-0.26189426,-0.19964555,-0.48116145,-0.10251325
1805,-0.34277776,-0.3549951,-0.05813969,0.04828829,0.057075564,-0.22424455,-0.30970845,-0.43094364,-0.06942318,0.11157324,-1.2115047,0.3383245,-0.10805247,-0.36496282,-0.4346201,-0.7989073,0.008969438,-0.29680124,-0.7358267,-0.29244894
1806,-0.27650928,-0.3680938,0.17542054,0.050987728,0.095494434,-0.22432439,-0.26384124,-0.7037516,-0.2942373,0.23858114,-0.60776573,0.23692846,-0.07126341,0.013944608,-0.38656768,-0.7642954,0.0897148,0.30563563,-0.77358335,-0.31180412
1807,-0.35291508,-0.3479409,0.05789194,0.17594922,0.029146442,0.102013506,-0.32795703,-0.69915783,-0.08917759,0.22980107,-1.0204492,-0.011144755,0.116830245,-0.28733203,-0.38596982,-0.7862733,-0.0068620173,0.41168478,-0.7944938,-0.26824096
1808,-0.35477355,-0.35147437,0.112255335,0.108109824,0.029403007,-0.1656986,-0.34093928,-0.6919903,-0.29241288,0.15669088,-1.1010244,0.2456036,0.128113,-0.40842792,-0.40393808,-0.82327306,0.24627365,0.32304373,-0.7948769,-0.2639369
1809,-0.38545975,-0.15370117,-0.23495096,-1.0271853,0.1693552,-0.04428845,-0.43208486,-0.2357165,-0.032490004,0.11249351,-1.1283767,0.32394832,-0.18789014,-0.15908071,-0.37248823,-0.788873,0.21852827,0.33087668,-0.77231485,-0.2720634
1810,-0.34080207,-0.37061754,-0.012154959,0.12873256,0.02031862,-0.036876366,-0.37598455,-0.5526663,-0.09603867,0.13126867,0.07547457,-0.03689567,0.092696555,-0.31766415,0.065520935,-0.8123073,0.03761734,-0.3116067,-0.70550585,-0.3439804
1811,-0.41554195,-0.17721042,0.14766152,0.0739634,0.05804211,-0.06481386,-0.494008,-0.43206102,-0.06427877,0.22312193,-1.147369,0.25272506,0.20125307,0.057579935,-0.4146013,-0.80561274,0.015051238,0.32514578,-0.7516691,-0.2544679
1812,-0.3872074,-0.3621739,0.16212885,0.099191494,0.08993442,-0.21771307,-0.48094538,0.42861143,0.12570666,-0.028211413,-1.2736615,0.36854607,0.17313309,0.004375754,-0.36979425,-0.8371515,-0.2504282,-0.41668192,-0.19269462,0.3821903
1813,-0.23104171,-0.39061967,0.011623792,0.17579141,0.03676215,-0.016113216,-0.5859829,0.0949469,-0.0014039404,0.10178318,0.091942325,0.28224733,0.27725852,-0.016122008,0.022316258,-1.2941216,0.009550991,-0.36638585,-0.0052025868,1.5680873
1814,-0.4073558,-0.36077335,0.06317747,0.053611606,0.019529784,-0.19316828,-0.26320386,-0.26670364,-0.09822982,0.095981754,-1.1742016,0.2416795,0.12915958,-0.43171662,-0.4176487,-0.8290229,0.0069225593,0.44603157,-0.70110744,-0.22500445
1815,0.09757082,0.16894576,0.031145517,0.79473746,-0.217126,0.07831623,-0.37126595,-0.03981657,-0.059440263,0.09623537,0.091793835,-0.4780422,-0.03136716,-0.08514479,0.06654248,0.48967826,0.22244176,0.12988454,0.31720802,0.89197654
1816,-0.30805382,-0.29773575,-0.16602615,0.013697542,0.17087941,-0.21321207,-0.2755842,-0.6858778,-0.41061413,-0.16484003,-1.2607363,0.32291204,0.010015283,-0.40425384,-0.39172235,-0.68141097,0.008338427,-0.37842977,-0.7050329,-0.07468467
1817,-0.3711132,-0.19614331,-0.05497893,-0.14565653,0.17009918,-0.085353486,-0.28466606,-0.6478923,-0.32849813,-0.020992307,-1.1139079,0.23076062,-0.04424288,0.061836787,-0.33823436,-0.78129053,-0.19975084,-0.29637867,-0.7536846,-0.24304274
1818,-0.37263843,-0.36566746,0.119000986,0.07729375,0.046555966,-0.06199812,-0.39506763,-0.23556156,-0.053630818,0.14768349,-0.09375282,-0.046051778,-0.07555009,-0.40592536,-0.018571924,-0.80804145,0.2456806,0.3975316,-0.73732257,-0.36125827
1819,-0.38383785,-0.30503178,0.0016299868,0.11729193,0.052516118,-0.09739108,-0.3605006,-0.42455325,-0.4831761,0.11703058,0.0325707,-0.060881995,0.08309876,-0.30791155,0.01420716,-0.8588497,-0.21226971,-0.00015986338,-0.4951285,-0.35719076
1820,-0.30447218,-0.32425094,0.029886119,0.33438087,-0.008398987,0.02906251,-0.21592201,-0.53648955,-0.28058964,-0.008929895,-0.05228787,-0.45341113,0.1229876,-0.039416973,0.0028108212,-0.70407057,0.25199986,0.4225968,-0.27352247,0.02545025
1821,-0.41801593,-0.30329338,0.033360314,0.48659167,0.14009693,-0.21163748,-0.46075243,0.084972866,0.06855508,0.008997914,0.064277016,-0.22049978,0.17547317,0.03118487,0.009845419,0.492605,0.0028421744,0.25190476,0.02595934,0.8561883
1822,-0.47383407,-0.04787241,0.2194414,0.16833225,0.122857705,-0.04674331,-0.47038952,0.38683638,-0.06335002,0.34164894,-1.2421397,-0.49871367,0.16884334,0.041073494,-0.40914914,-0.6524762,0.23693374,0.37196618,0.09022781,1.1323576
1823,-0.34535643,-0.40187737,0.16659187,0.0424591,-0.12947579,-0.068091735,-0.2582191,0.053226665,-0.10227692,-0.12162363,-0.076813646,0.39231163,-0.08667647,-0.56458,0.013769271,-1.4271166,-0.29660785,-0.4854196,-0.48197773,-0.37584287
1824,-0.31781694,-0.19959277,0.028674737,0.71414006,-0.19177264,0.23470189,-0.25508696,-0.4781548,0.34461132,-0.002720153,0.060544506,0.002525472,0.27912053,0.017940417,0.03602562,-1.2369595,0.20522459,0.39293382,0.031274714,-0.3372807
1825,-0.3545623,-0.1141621,-0.22046258,-0.6950767,0.15078387,-0.18521425,-0.2659801,-0.62191755,-0.40357375,-0.16477294,-1.2247549,0.34534436,-0.12162866,-0.036958717,-0.36223823,-0.64507526,-0.20194505,-0.039986644,-0.7143633,0.12962416
1826,-0.18509693,0.15456846,-0.28246233,0.7181621,-0.21626024,0.14284085,-0.33420855,-0.7455391,0.051566053,0.09504562,0.73714364,-0.43336052,0.1567822,0.16550058,0.27565274,0.27653056,-0.15860066,-0.3349912,-0.033282273,-1.3440365
1827,0.31743774,0.24393563,0.15668166,0.2557427,0.11371674,0.046897937,0.40835088,0.39375284,-0.38581184,-0.008272384,-1.3806207,0.29656094,0.10561594,-0.10491558,-0.39172247,0.3837103,0.025936857,0.05829284,0.35998067,-1.904195
1828,-0.091797054,0.20639408,-0.012875012,0.7244278,-0.20465054,0.27820882,-0.31570137,-0.37642264,0.086282976,-0.0036658905,0.2164028,0.48445606,0.17457235,-0.48105115,0.015482713,-1.0354316,0.03056635,-0.091166824,0.025126282,-1.4677316
1829,-0.17307062,0.1630315,-0.2896935,0.6980609,-0.22974299,0.12977633,-0.34745803,-0.7315171,0.070359506,0.08732963,0.73026776,-0.5550847,0.15619995,-0.4521632,0.2770706,0.15060374,-0.17177826,-0.33677718,-0.12393168,-1.8949647
1830,0.13109703,0.19544406,0.0033808025,0.4106983,0.042448137,0.010331463,-0.28956714,0.11223985,-0.09588642,0.036248762,-1.0901463,-0.49584156,-0.05553348,-0.09257136,-0.31129345,0.33376735,-0.22019649,-0.27196398,0.0014443854,-1.9888618
1831,-0.40574515,0.0004966962,0.19262034,0.3170171,0.11427398,-0.018646352,-0.20339662,0.042943817,0.13960798,0.007317053,-1.149063,0.42890424,0.09953553,-0.023661982,-0.35840002,0.201288,0.27269992,0.28963447,-0.044444315,-1.7962818
1832,-0.2915498,-0.31465352,0.19510376,0.054346573,0.021167226,-0.0028798685,-0.28738537,-0.5553195,-0.49367526,-0.021014484,0.08524464,0.4086368,-0.07198442,-0.4497484,0.030302556,-0.5670966,0.045623437,-0.04077529,-0.64319617,-1.4779305
1833,-0.25048435,-0.31311917,-0.14800991,0.050660808,0.12579192,-0.21066225,-0.22907193,-0.60493404,-0.14335203,0.09388555,-0.63204926,0.37797362,-0.062123157,-0.40333673,-0.40033758,-0.5286354,0.026625343,-0.09418429,-0.6895357,-1.4075805
1834,-0.38153347,-0.3072092,-0.17561167,-0.52595234,0.15136945,-0.0557887,-0.23263852,-0.5196334,-0.111215234,0.2778029,-1.2419412,0.33593315,-0.07266938,0.09990642,-0.38469055,-0.5431748,0.027665988,-0.25049657,-0.7252024,-1.2878251
1835,-0.30613333,-0.2889672,-0.16733144,0.06490899,0.18736295,-0.19796215,-0.29466096,-0.6935392,-0.40073732,-0.17667095,-1.1868031,0.32997566,0.096223034,0.13286589,-0.35638127,-0.488261,-0.22777516,-0.008912204,-0.7079055,-1.3122777
1836,-0.40640992,-0.11072774,-0.2326802,-1.2569523,0.041733876,-0.1403981,-0.44799167,-0.45646966,-0.017701544,0.20263655,-1.1200802,0.3055985,-0.32662863,-0.33172148,-0.38957885,-0.7791504,0.012186781,-0.037120115,-0.81040514,-0.2810315
1837,-0.36538425,-0.17164579,-0.16814408,-0.09067552,0.16257569,-0.21128169,-0.30505154,-0.66577125,-0.37208876,-0.13663284,-1.120453,0.30797595,-0.027167102,-0.3369318,-0.3684297,-0.72845984,-0.013941267,-0.3495044,-0.74588555,-0.24743931
1838,-0.33300972,-0.17072718,-0.18824367,0.024535548,0.12902997,-0.1686732,-0.3053873,-0.6591126,-0.34907228,-0.118972935,-1.0683328,0.29483104,-0.020229772,-0.41869113,-0.36628604,-0.7125332,-0.1546387,-0.26789877,-0.74042827,-0.22880922
1839,-0.3168001,-0.39486304,0.037128977,0.1009322,0.022466492,-0.05491932,-0.56358665,0.10558838,-0.016062776,0.092056476,0.03733097,0.2785878,0.10822504,0.11348502,-0.005339498,-1.1500876,0.24259058,0.41045907,0.00091451034,-0.39883238
1840,-0.34842518,0.05632744,-0.26449883,-1.2267566,0.009386489,-0.13445742,-0.2589308,-0.54521185,-0.3571459,-0.15033041,-1.160791,0.31369126,-0.28640208,-0.054209426,-0.35707358,-0.62486583,-0.042978853,-0.3269438,-0.75146806,-0.20834406
1841,-0.3822026,-0.10547211,-0.20959046,-0.629301,0.009839818,-0.078084685,-0.28097975,-0.61450183,-0.33116207,-0.13047494,-1.1372374,0.30597407,-0.13458668,-0.3361018,-0.37346646,-0.6917591,0.041260876,-0.34737927,-0.7414575,-0.23203696
1842,-0.3625432,-0.106236465,-0.19987588,-0.5108454,0.033540603,-0.06761056,-0.2893263,-0.633525,-0.33206692,-0.1589228,-1.2048285,0.2898609,-0.024404034,-0.15218857,-0.38171414,-0.67697823,0.047297258,-0.2279606,-0.77261734,0.6228647
1843,-0.35798842,-0.11575878,-0.22551203,-1.2074003,0.042190872,-0.07919621,-0.30367014,-0.5600046,-0.30591127,-0.12005066,-1.1097299,0.31338704,-0.27053818,-0.22454447,-0.35906985,-0.67977875,0.01805957,-0.039221663,-0.73832875,-0.22383364
1844,-0.31780797,-0.12705271,0.022739038,0.845092,-0.17557164,0.00014052098,-0.5522449,-0.23143291,0.22336486,0.0016866755,0.04746318,-0.0022740709,0.2676281,0.0303512,0.021566298,-1.0978081,0.20916045,0.41244522,0.120116234,-0.31874302
1845,-0.32522646,-0.3380224,0.06033392,0.90032154,-0.22509019,0.23174788,-0.55597365,0.3582363,0.014858888,-0.010707257,-0.021771383,0.28142515,0.20186427,-0.060975656,0.00023481529,0.5016129,-0.21732719,-0.4288443,-0.042773943,0.89001673
1846,-0.28710166,0.13705745,0.06083187,0.89093953,-0.20702256,0.24364863,-0.37561065,-0.26862937,-0.006252863,-0.10432671,0.34426284,0.32153377,0.26042414,-0.497124,0.06620125,0.5451734,0.054897875,-0.097779214,-0.024853032,0.86225295
1847,-0.14611995,0.14519048,-0.21260194,0.8123383,-0.19309668,0.16441502,-0.21861482,-0.56201863,0.05674466,0.01095755,0.075370006,-0.1553067,0.24654162,-0.03924367,0.03204135,0.20934388,-0.008923022,0.38335094,-0.037698455,0.15927148
1848,-0.08110386,0.14732565,0.11371909,0.2429364,0.06838764,-0.03140151,-0.3260351,-0.022867145,-0.07102696,0.28854528,-1.2199856,0.2966618,0.061259296,0.018693335,-0.3475891,-1.1547269,0.24857575,0.34116936,0.07649419,-0.89541733
1849,-0.26213893,-0.10380919,0.16566661,0.35752675,0.009664714,0.08914841,-0.24074268,-0.506845,-0.5127548,0.025737917,0.13283654,0.43027312,0.14340201,-0.43911782,0.055462807,-0.64352477,0.2619287,0.4186038,-0.2699639,-0.7632866
1850,-0.22169647,-0.094958566,0.1399132,0.17921895,0.15404435,0.0709949,-0.30169648,-0.71142757,-0.21577054,0.059042245,0.13231616,0.39236552,-0.000882328,-0.008922059,0.061805867,-0.638195,0.25898013,0.33880395,-0.78197527,0.102233924
1851,-0.3134722,-0.33159712,0.20919953,0.1740773,0.17539573,0.102363944,-0.31727415,-0.7230777,-0.09214904,0.22233732,-1.1468698,0.33752942,0.12074601,-0.43831536,-0.43538794,-0.6951842,0.017718367,0.32739413,-0.81699914,0.71122235
1852,0.4023359,0.3596776,0.05964141,0.49276146,0.08059771,0.04789062,0.30339518,0.30910867,0.0044608656,0.07773317,-1.2346224,-0.42203468,0.009041365,-0.08294176,-0.4175942,0.7243652,-0.12512594,0.055662684,0.49306053,0.115238376
1853,-0.36901876,-0.40263498,0.124737605,0.060538396,0.022176236,-0.21855798,-0.58028585,0.07373667,0.27581206,-0.039467804,-0.2051822,0.24418916,-0.08025791,-0.32715738,-0.09024962,-0.93714446,-0.0023414409,-0.08718496,-0.4504274,-0.37822813
1854,-0.37128216,-0.3537513,-0.1278607,-1.3426551,0.084141776,-0.05302601,-0.23718855,0.34748638,-0.39938822,-0.05384408,-0.60164887,0.3557135,-0.35871595,0.031733833,-0.36936828,-0.62888217,0.21487449,0.30512902,-0.7291884,-0.33781967
1855,-0.39539978,-0.35950634,0.12637946,0.04448164,0.017268807,-0.2382068,-0.22869015,0.41124782,-0.0010002456,0.03177932,-0.24071838,0.30487943,0.16150025,-0.5357943,-0.08943135,-1.1881942,0.041718304,-0.098168656,-0.045256797,0.0027860845
1856,-0.35556987,-0.37041306,0.056523923,0.0887424,0.020566765,-0.017909924,-0.2301599,-0.24242404,-0.47827637,0.14056906,-1.0294787,-0.042168275,0.12921469,-0.48265156,-0.39765048,-0.80441684,-0.0069756536,0.37737882,-0.16099586,-0.28649068
1857,-0.481713,-0.3753863,0.17177387,-0.04138813,0.056490377,-0.05019743,-0.4361864,-0.055976182,-0.0070424294,-0.09271466,0.0755162,0.38922265,0.22114824,-0.09354799,-0.0011603408,0.64574426,-0.25111008,-0.13817027,0.014807465,-0.19871365
1858,0.40531898,0.28706256,0.12465942,0.7634953,-0.13316348,-0.13030136,0.43884134,0.4040726,0.05918218,0.13500795,-1.2284523,-0.36083293,0.13625345,0.20413205,-0.41042623,0.7507672,-0.17257091,-0.27687165,0.5350872,1.0843235
1859,-0.3762953,-0.36633655,0.10714364,0.05957474,0.08214642,-0.07516329,-0.45554662,0.03152816,-0.09475905,0.09223505,-0.53227836,0.2564904,0.10667111,-0.2903128,-0.28932536,-0.7656283,0.03159271,-0.19075651,-0.65594596,-0.95928675
1860,-0.3915192,-0.08393034,-0.23242179,-0.9999135,0.13692264,-0.053460136,-0.25481683,-0.58073264,-0.3264163,-0.10610094,-1.094327,0.29593205,-0.034142897,-0.36026588,-0.3590449,-0.73325104,-0.14340205,-0.25767368,-0.74634194,-0.20966093
1861,-0.060474318,0.20334776,0.01751512,0.8548992,-0.18967582,0.2629372,-0.3771539,-0.37887967,0.03938177,0.100887775,0.5649142,-0.02147951,0.26029807,0.05428668,0.1535362,-1.1354865,0.044376403,-0.28753066,0.066268995,-0.8624392
1862,-0.31490234,-0.35128886,0.066734664,0.8025645,0.15593384,0.16519819,-0.30356872,-0.74251604,-0.37964934,0.106886946,-0.14684753,-0.17534222,0.1495238,-0.48215774,-0.046033785,-0.6614629,-0.2550822,-0.15848787,-0.40379626,1.5081185
1863,-0.36754248,-0.41861987,-0.064041056,0.30651486,0.13089633,-0.19020441,-0.6150167,0.04135235,-0.4770401,-0.05529651,0.008996943,-0.5650164,0.20176856,-0.11890912,-0.009215353,-1.1236258,0.10006355,-0.33219716,-0.11166063,-0.36362997
1864,-0.27456746,-0.2203211,0.12172471,0.15572384,-0.154104,0.050278578,-0.44170877,0.40044835,0.3711497,-0.023233289,0.50082755,0.4791182,0.107603796,-0.046970345,0.10507414,0.54254025,-0.278459,-0.3843955,0.013453359,-1.0568649
1865,-0.2687105,-0.21763363,0.1566537,0.062120132,0.07535037,0.023818545,-0.38096184,-0.26627734,0.0044404967,-0.07296123,0.115275025,0.41040224,-0.052703977,-0.4906244,0.027600253,-0.99131227,-0.2820057,-0.10026189,-0.35966462,-1.1016701
1866,-0.26363105,-0.2078515,-0.059907734,0.7374341,-0.2470152,0.1924466,-0.2825993,-0.61331433,0.13383953,0.01434195,0.002620682,0.2898075,0.22244786,-0.021822114,-0.0047810115,-0.9208674,0.054786608,-0.3416261,0.013180172,-1.2187629
